ad_id,list_id,title,price,area,district,ward,city,property_type,rooms,date,body,price_per_m2,price_billion,area_group,price_group
175655176,132021992,💥MẶT PHỐ NGỌC LÂM – KINH DOANH ĐỈNH – TẶNG NHÀ 5 TẦNG- GIÁ CHỈ 9 TỶ,9050000000,35.0,Quận Long Biên,Phường Bồ Đề,Hà Nội,Nhà ở,3.0,9 giờ trước,"💥MẶT PHỐ NGỌC LÂM – KINH DOANH ĐỈNH – TẶNG NHÀ 5 TẦNG- GIÁ CHỈ  9 T.Ỷ
* Vị trí: Phố Ngọc Lâm – tuyến phố kinh doanh sầm uất bậc nhất
* Ô tô tránh thoải mái, vỉa hè rộng rãi
* Thông phố : Hồng Tiến – Nguyễn Sơn – Nguyễn Văn Cừ - Hoàng Như Tiếp - Bồ Đề
* Phù hợp: Kinh doanh, spa, văn phòng, cho thuê dòng tiền
Giá chỉ nhỉnh 9 tỷ (cực hiếm trong phân khúc mặt phố)
Liên hệ ngay em Hằng để xem nhà và chốt sớm
⸻
#MatPhoNgocLam #NhaDepLongBien #BatDongSanHaNoi #KinhDoanhDinh #LongBiên #NgọcLâm #Bồđề #NguyễnSơn #Hồngtiến #Hoàngnhưtiếp",258571428.57142857,9.05,small,5_10b
176044449,132355829,nhà liên mạc ô tô đỗ gần,5250000000,31.0,Quận Bắc Từ Liêm,Phường Liên Mạc,Hà Nội,Nhà ở,4.0,14 giờ trước,"🏡Bán nhà Liên Mạc Bắc Từ Liêm. Cực hiếm đầu ngõ là chợ, ô tô đỗ cạnh. Giá 5.x tỷ ”Rẻ nhất Quận Bắc Từ Liêm”

🛒Tiện ích ngập tràn, trường chợ ngay cạnh nhà, lắp full nội thất, khách chỉ xách vali về ở ngay

📍Giao thông thuận lợi gần đê đi Hồ Tây - gần Trục Tây Thăng Long thông thương Văn Tiến Dũng - QL32 - Ngoại Giao Đoàn
•••••••••••••••••••••••••••••••••
🏡Nhà 5 tầng thiết kế đẹp, chủ xây tâm huyết
🔸Tầng 1 : Phòng khách, bếp ăn, wc
🔸Tầng 2,3,4: Phòng ngủ, wc
🔸Tầng 5 : Phòng thờ, sân phơi

👉Pháp lý chuẩn giao dịch trong ngày
👉Hỗ trợ ngân hàng 80%, lãi xuất thấp

☎️Lh/zalo: ***",169354838.70967743,5.25,small,5_10b
175430942,131829504,Trống 4 phòng cho thuê,5000000,50.0,Quận Hoàng Mai,Phường Giáp Bát,Hà Nội,"Văn phòng, Mặt bằng kinh doanh",3.0,9 giờ trước,"Dự án: 
Thông tin chi tiết: Hiện mình trống 4 phòng cho thuê văn phòng, lớp học, phòng tập vv..vv diện tích 40m2-55m2 wc riêng giá 5 triệu - 6 triệu (có thang máy mặt đường Kim Đồng to đẹp). Ai có nhu cầu liên hệ chính chủ.",100000.0,0.005,small,under_1b
176037400,132349696,"Khai Trương CCMN Full Gác xép, Full đồ, Lê Trọng Tấn",6000000,24.0,Quận Thanh Xuân,Phường Phương Liệt,Hà Nội,Căn hộ/Chung cư,1.0,12 giờ trước,"Dự án: 
Thông tin chi tiết: 🚨KHAI TRƯƠNG CCMN FULL GÁC XÉP🚨

‼️Địa chỉ: Ngõ 198 Lê Trọng Tấn‼️



Tiện nghi trong phòng:



Có ban công riêng, phơi đồ tại phòng, view thoáng.



Full nội thất: Điều hòa, nóng lạnh, tủ lạnh, máy giặt riêng.



Giường, đệm, tủ quần áo, bàn ghế làm việc, bàn ăn.



Khu bếp: Tủ bếp trên dưới, hút mùi, chậu rửa hiện đại.



Tiện ích & An ninh:



Thang máy, khóa vân tay, Camera 24/24.



An toàn: Hệ thống PCCC chuẩn, có cửa ngăn khói từng tầng.



Giờ giấc tự do, không chung chủ.



Liên hệ xem phòng: ***



Zal0 : ***",250000.0,0.006,very_small,under_1b
174744990,131247874,Chính chủ cần bán CHTT - lô góc sáng thoáng- full nội thất Hồ Tùng Mâu,3700000000,43.0,Quận Bắc Từ Liêm,Phường Phú Diễn,Hà Nội,Căn hộ/Chung cư,2.0,9 giờ trước,"🏡 Cần Bán CHTT full nội thất - Lô góc sáng thoáng - chỉ việc ở 
📍 199 Hồ Tùng Mậu – Bắc Từ Liêm – Hà Nội
💰 Giá: 3.7 tỷ

✨ Căn hộ tập thể đẹp, lô góc cực thoáng – ở ngay không phải sửa!

🔹 Thiết kế: 2 phòng ngủ + 2 WC
🔹 Ban công rộng rãi, thoáng mát, nhiều ánh sáng
🔹 Lô góc 2 mặt thoáng
🔹 Khóa cửa vân tay hiện đại

🎁 Chủ để lại toàn bộ nội thất mới cứng:
	•	Tủ nhôm Xingfa cao cấp
	•	Sàn gỗ nhập Đức
	•	Trần thạch cao Vĩnh Tường chống ẩm
	•	Bếp + thiết bị bếp nhập khẩu
	•	2 điều hoà
	•	Tủ giày, tủ quần áo âm tường kịch trần

📍 Vị trí cực tiện:
Gần các trục đường lớn Phạm Hùng, Xuân Thủy, Cầu Giấy.
Khu vực kinh doanh buôn bán sầm uất, giao thông thuận tiện.

📜 Pháp lý: Sổ đỏ chính chủ

⏰ Đặt lịch xem nhà trước 30 phút

📞 *** – Thuỷ",86046511.62790698,3.7,small,3_5b
174394307,130946825,"Bán 37m2 Đất Thạch Bàn, Sẵn Nhà Cấp 4 Trên Đất, Đường ô tô 5 Chỗ",7350000000,37.0,Quận Long Biên,Phường Thạch Bàn,Hà Nội,Đất,3.0,9 giờ trước,"Bán 37m2 Đất Thạch Bàn, Sẵn Nhà Cấp 4 Trên Đất, Đường ô tô 5 Chỗ ra Vào
- Diện tích 37m2, mặt tiền = hậu 4.8m
- Đường trước đất rộng 3m, xe 5 chỗ qua cửa
- Vị trí đất gần chợ Đồng Dinh, Trường Cấp 3 Thạch Bàn, Khu đô thị Garden City, Tiện ích đầy đủ. Giao thông kết nối Cổ Linh, Aeon Long Biên, Cầu Vĩnh Tuy, Thanh Trì.
- Sổ đỏ chính chủ, ko tranh chấp, quy hoạch.
Tặng Giấy Phép Xây Dựng 7 Tầng Thang Máy.
Giá: 7.35 Tỷ (có thương lượng)
Liên hệ: Mr Tùng để đi xem đất trực tiếp",198648648.64864865,7.35,small,5_10b
176027962,132341515,"Toà căn hộ dịch vụ Mỹ Đình oto đỗ gần 85m x 7 tầng, thang máy",20000000000,85.0,Quận Nam Từ Liêm,Phường Mỹ Đình 2,Hà Nội,Nhà ở,11.0,9 giờ trước,"Dự án: 
Thông tin chi tiết: 🏡Căn hộ dịch vụ 85m x 7 tầng, mới đẹp, mức giá cực hiếm trong khu vực. 
🚒Oto đỗ ngay cửa, khu vực có nhu cầu thuê cao
🏫Ngay gần các trường đại học lớn như: đại học quốc gia, đại học thương mại, đại học fpt, cao đẳng y tế . . .
📕Sổ đỏ vuông đẹp, pháp lý rõ ràng, sẵn sàng giao dịch

📱Ace quan tâm liên hệ e Hiền ***
vị trí đẹp – tầm tiền hiếm khu Mỹ Đình – xem sớm được giá tốt.",235294117.6470588,20.0,medium,over_10b
170563546,127633164,Cho Thuê Mặt Bằng Kinh Doanh Văn Phòng DT 80m² Nguyễn Khoái HBT Hà Nội,15000000,80.0,Quận Hai Bà Trưng,Phường Vĩnh Tuy,Hà Nội,"Văn phòng, Mặt bằng kinh doanh",3.0,9 giờ trước,"Chính chủ cho thuê sàn văn phòng tại Số 262 Nguyễn Khoái, Hai Bà Trưng, Hà Nội.

- Diện tích mỗi sàn văn phòng: 80m²/ sàn.
- Mặt tiền tòa nhà 6.5 mét & 2 mặt thoáng.
- Giá thuê hoàn toàn cởi mở để hai bên đàm phán. Chính sách đặc biệt ưu đãi dành cho các doanh nghiệp khởi nghiệp.

- Tiện ích: Tòa nhà mới xây hoàn thiện, thiết kế thông minh tiện nghi, trang bị thang bộ, thang máy, hầm để xe máy, nhà vệ sinh, đã hoàn thiện trần thả, hệ thống điều hòa, chiếu sáng, rèm cửa kính.
- Tòa nhà nằm trên trục đường giao thông chính thuận tiện, ô tô đỗ cửa, khu vực đảm bảo an ninh, đối diện Showroom ôtô KIA và cách dốc Minh Khai 20 mét.
- Tòa phù hợp với nhiều mục đích sử dụng: Kho hàng kết hợp văn phòng & kinh doanh online, văn phòng, gym, phòng khám, trung tâm giáo dục & đào tạo,...

Thông tin liên hệ chính chủ:
Hotline/Zalo BQL Tòa Nhà - Hotline BQL Tòa nhà",187500.0,0.015,medium,under_1b
174879938,131360525,💥 NHÀ ĐẸP ĐỊNH CÔNG – Ô TÔ ĐỖ CỬA – FULL CÔNG NĂNG 💥,12900000000,46.0,Quận Hoàng Mai,Phường Định Công,Hà Nội,Nhà ở,4.0,11 giờ trước,"Dự án: 
Thông tin chi tiết: 🌿 SỐNG CHILL TẠI ĐỊNH CÔNG – NHÀ ĐẸP Ô TÔ ĐỖ CỬA 🌿
Sáng đi bộ ra hồ – tối về xông hơi thư giãn – cuộc sống đáng mơ ước!
📍 Ngõ rộng ô tô đỗ cửa
📍 Gần hồ – gần khu đô thị
📍 Khu vực phát triển mạnh
✨ Nhà đẹp nổi bật:
– Dân xây chắc chắn
– Nội thất cao cấp
– 2 thoáng cực sáng
– Ở ngay không phải làm gì
🏡 Công năng đầy đủ cho gia đình đông người:
✔ 4 phòng ngủ
✔ Phòng khách rộng
✔ Bếp tiện nghi
✔ Phòng thờ riêng
✔ Sân phơi thoáng
📕 Sổ đỏ chính chủ – giao dịch ngay
📲 ***
Căn này hiếm – xem sớm còn!",280434782.6086956,12.9,small,over_10b
176054042,132364052,chính chủ nhờ bán lô đất đấu giá cự khối 2 mặt đường,18800000000,75.0,Quận Long Biên,Phường Cự Khối,Hà Nội,Đất,3.0,8 giờ trước,"Dự án: 
Thông tin chi tiết: Bán đất đấu giá cự khối ngay cạnh hồ điều hòa 30 ha đang khởi công 
+ Diện tích 74.4 m2 
+ Mặt tiền 5 mét 
+ Đường trước nhà 11 mét vỉ hè 2 bên 
+ Phía sau có đường 11 mét 
+ Vị trí siêu đẹp giá 18.8 tỷ
+ Liên hệ *** Em Huân ( chuyên bds long biên)",250666666.66666666,18.8,medium,over_10b
175385614,131790612,"bán nhà khương trung nguyễn trãi thanh xuân, ô tô, 4 tầng- 5 ngủ-sẵn ở",7900000000,39.0,Quận Thanh Xuân,Phường Khương Trung,Hà Nội,Nhà ở,5.0,13 giờ trước,"chủ thiện chí bán vì chuyênt công tác
ngõ rộng thoáng , gần ô tô tránh, gần đường 2,5 đang thi công, tương lai sáng lạng
 nhà tại phố khương trung , quận thanh xuân , trung tâm kết nối với ngã tư sở , nguyễn trãi , trường chinh , tây sơn , đường láng
gần nhiều trường học , mẫu giáo, cấp 1, cấp 2 , cấp 3 , nhà văn hóa , hồ điều hòa
thiết kế 4 tầng
tổng có 5 p ngủ , 4 wc , 1 bếp ăn , 1 p thờ , 1 sân phơi
nhà gần phố , giao thông thuận tiện
vị chí ổn định cam kết không quy hoạch
sổ đỏ đất vuông đẹp công
 chứng nhanh
giá thỏa thuận
ace phù hợp tiêu trí gọi ngay cho tôi đt zlo : 
***
để xem nhà
cảm ơn",202564102.56410256,7.9,small,5_10b
175975567,132296472,"BÁN NHÀ ĐẤT CHƯA CÓ SỔ .LÊ QUANG ĐẠO , NAM TỪ NIÊM HN",2650000000,41.0,Quận Nam Từ Liêm,Phường Phú Đô,Hà Nội,Nhà ở,3.0,13 giờ trước,"Dự án: 
Thông tin chi tiết: <BÁN NHÀ 2 TÂNG 41m2        -VỊ TRÍ ĐẮC ĐỊA .NHẤT NGÕ 56 .ĐƯỜNG LÊ QUANG ĐẠO MỸ ĐÌNH HÀ NỘI                    Chính chủ đất ở lâu dài , bệnh viện Hồng Ngọc & sân vân động quốc Gia ngay canh nhà       Đối diện cung văn Hoá Hữu ngị việt trung .                                           Phố ăn đêm ẩm thực đông đúc .                                                        ~đường lê quang đạo mỹ đình , ngõ rộng oto tránh nhau. Trước nhà có bãi xe oto . Oto đỗ cửa .                                    Nhà xây mới chắc chắn T1 có 1 phòng ngủ+ 1 phòng khách + 1 bếp & Wc điều hoà nóng lạnh đầy đủ.                                         - T2 có 2 phòng ngủ ful điện nước , điều hoà wc tiện lợi vể ở & hoạt động luôn Văn phòng công ty hoặc shop cửa hàng ..                                                     giá cúc tốt để anh chị em sách va ni về ở. Luôn Giá nhỉnh 2ty 650                                   
❤️🍷🍷💰💰💰
☎️📞 *** arung",64634146.34146342,2.65,small,1_3b
176032708,132345633,Nhà đẹp nguyên căn Nguyễn Văn Cừ - 2.5 tầng ô tô đỗ cửa,3500000000,25.0,Quận Long Biên,Phường Bồ Đề,Hà Nội,Nhà ở,3.0,9 giờ trước,"NHÀ ĐẸP NGUYỄN VĂN CỪ – LONG BIÊN 
Ô tô vào nhà – full nội thất – giá chỉ 3.x tỷ!
Địa chỉ: Nguyễn Văn Cừ, Long Biên, Hà Nội
Diện tích: 25m² x 2,5 tầng
Mặt tiền rộng 4m
Ô tô vào nhà
Ưu điểm nổi bật:
Full điều hoà, tủ lạnh và nội thất cơ bản – dọn về ở ngay
Trước nhà sân rộng, thoáng sáng
Đối diện nhà văn hoá, khu dân cư văn minh yên tĩnh
Vị trí đẹp, di chuyển sang phố cổ nhanh chóng
Cam kết:
Không quy hoạch
Pháp lý sạch 
Giá chỉ 3.x tỷ (thương lượng thiện chí)
Liên hệ xem nhà 24/7: ***
@nêu bật
#nhadep
#bdslongbien
",140000000.0,3.5,very_small,3_5b
176044578,132355874,"CHỈ 2 TỶ 686 – SỞ HỮU NGAY LÔ ĐẤT TRẠI HỒ, HOÀ LẠC 100M² – MT6",2686000000,100.0,Thị xã Sơn Tây,Xã Cổ Đông,Hà Nội,Đất,3.0,14 giờ trước,"CHỈ 2 TỶ 686 – SỞ HỮU NGAY LÔ ĐẤT TRẠI HỒ, HOÀ LẠC 100M² – MẶT TIỀN 6M – QUÁ HIẾM
Diện tích: 100m² – full thổ cư
Mặt tiền rộng 6m – vuông vắn, cực đẹp
Đường trước đất thoáng – ô tô vào tận nơi

📍 Vị trí vàng Trại Hồ – trung tâm phát triển Hoà Lạc
Cách Khu Công nghệ cao Hòa Lạc vài phút di chuyển
Gần Đại học FPT, Đại học Quốc gia Hà Nội

Kết nối nhanh Đại lộ Thăng Long – trục Hồ Tây Ba Vì
Xung quanh dân cư đông đúc, hàng quán, dịch vụ đầy đủ

💰 Giá chỉ: 2 tỷ 686 triệu (có thương lượng nhẹ)
👉 Phù hợp:
Xây nhà ở lâu dài – môi trường sống trong lành
Xây trọ, căn hộ mini – dòng tiền ổn định

Đầu tư giữ tiền – khu vực đang tăng trưởng mạnh
📞 Liên hệ ngay: *** – ***
",26860000.0,2.686,medium,1_3b
176006483,132323128,cần bán nhà,2550000000,70.0,Huyện Thanh Trì,Xã Tả Thanh Oai,Hà Nội,Nhà ở,2.0,9 giờ trước,"cần bán nhà ngõ ô tô vào nhà 70m,  liên hệ chính chủ ĐT:0379408299",36428571.428571425,2.55,medium,1_3b
176051726,132362040,"An Trạch, 39m chỉ hơn 6 tỷ, sát phố, nhà dân xây đẹp, full đồ",6850000000,39.0,Quận Đống Đa,Phường Cát Linh,Hà Nội,Nhà ở,4.0,10 giờ trước,"Dự án: 
Thông tin chi tiết: Trung tâm Đống Đa - sát phố - ngõ ba gác thông tứ phía - nhà dân xây mới đẹp - 2 thoáng - full đồ - ở ngay.
- Bán nhà An Trạch, 39m2 xây 5 tầng giá chỉ 6.85 tỷ có thương lượng.
- Vị trí trung tâm Đống Đa, sát phố, gần các tuyến phố lớn: Hào Nam, Cát Linh, Tôn Đức Thắng.. Giao thông di chuyển vô cùng thuận lợi.
- Gần ga Cát Linh, gần Văn Miếu, vài phút di chuyển lên Bờ Hồ Lăng Bác.
- Xung quanh trường chợ, bệnh viện. Tiện ích không thiếu thứ gì.
- Nhà xây mới, 5 tầng 4 ngủ đủ công năng, nhà 2 thoáng nên các phòng đều có ánh sáng tự nhiên.
- Sổ đỏ sẵn giao dịch.
- Liên hệ em Yến để xem nhà.",175641025.64102563,6.85,small,5_10b
176049296,132359997,"Nhà 7 tầng ngõ 10 Tôn thất tùng và 7 Thái Hà giá 2tr đến 4,8tr",2000000,16.0,Quận Đống Đa,Phường Khương Thượng,Hà Nội,Phòng trọ,3.0,11 giờ trước,"Cho thuê CCMN Ngõ 10 Tôn Thất Tùng và 7 Thái Hà . Cách ĐH ngân hàng, Thuỷ lợi, công đoàn 500-800m. 
✌️Phòng 2tr/th khép kín , giường. 
 ✌️Phong 2,5tr/th - 3tr/th -4,8tr/th khép kín Giường, tủ, điều hòa, nóng lạnh, kệ bếp nấu ăn. Cửa sổ thoáng phòng to ban công. 
( gọi trực tiếp vì ít khi online)",125000.0,0.002,very_small,under_1b
176051643,132362048,"Bán căn hộ Hà Thành 102 Thái Thịnh, 68m2.",6780000000,68.0,Quận Đống Đa,Phường Thịnh Quang,Hà Nội,Căn hộ/Chung cư,2.0,10 giờ trước,"Chủ nhà cần bán căn hộ 68m2 ở 102 Thái Thịnh, tòa nhà Hà Thành, P Đống Đa

Thiết kế 2 ngủ, 1 khách, 1WC, tầng trung

Vị trí trung tâm, tiện ích ăn uống mua sắm, sân chơi trẻ con, trường học, bệnh viện đẩy đủ

Để lại đèn điện điều hòa, sàn gỗ, sơn tường đã sửa lại

Pháp lý sổ hồng đầy đủ

Giá 6.78 tỉ",99705882.35294117,6.78,medium,5_10b
176018347,132333376,"Cần bán nhà ở 98 ngõ 7 Lê Trọng Tấn, Dương Nội, Hà Nội",7950000000,30.0,Quận Hà Đông,Phường Dương Nội,Hà Nội,Nhà ở,4.0,10 giờ trước,"Dự án: 
Thông tin chi tiết: Mình cần bán nhà gấp.  Chỉ tiếp khách mua thực ạ. 
nhà mình 30m2, 5 tầng, 
tầng 1 là khách và wc
Tầng 2 ,3 là 1 ngủ +wc
Tầng 4 là 1 ngủ, 1 kho +wc
Tầng 5 là bếp + sân phơi + wc
Khu vực nhà mình gần với đường sắt trên cao, xe bus, đường lớn, cạnh Park city.
Mình đang cần gấp nên rất mong tìm được người mua thực sự. Rất cảm ơn ạ.",265000000.0,7.95,very_small,5_10b
174061652,130662219,Chính chủ bán nhà Nguyễn Chính Tân Mai ngõ 250 Tân Mai,8900000000,35.0,Quận Hoàng Mai,Phường Tân Mai,Hà Nội,Nhà ở,3.0,12 giờ trước,"Chính chủ bán nhà xây mới Tân Mai ngõ thông phân lô, ô tô tải tránh cách nhà 35 mét.  

Diện tích xây 35 x 5 tầng mặt tiền 4.2 mét. 

Tặng toàn bộ nội thất sịn xò tâm huyết từng chút 1. 

Vị trí đẹp gần trường chợ các cấp bán kính chỉ 300 mét.  

Thiết kế 5 tầng 3 phòng ngủ master rộng ban công đầy đủ từng phòng 

Khu dân trí cao ngõ rộng 2 mét, sạch sẽ an ninh tốt. 

Sổ đỏ phân lô vuông đẹp sẵn sàng sang tên, cam kết không tranh chấp, không quy hoạch",254285714.2857143,8.9,small,5_10b
174645071,131161945,Bán nhà Bồ Đề( Ngọc Lâm) - gần cầu - gần ô tô - Long Biên Hà Nội,9300000000,30.0,Quận Long Biên,Phường Ngọc Lâm,Hà Nội,Nhà ở,3.0,8 giờ trước,"Bán nhà Ngọc Lâm -  sát cầu Chương Dương - 5ph sang phố cổ 
Diện tích: 30m2 x 6 tầng - 4pn
Giá: 9.3 tỷ
Nhà đẹp xây mới 
Vị trí ngay đầu cầu Chương Dương, gần ô tô, chỉ 5ph sang phố cổ.
Sổ đỏ vuông vắn, cất két giao dịch ngay
Liên hệ: Ms Lan",310000000.0,9.3,very_small,5_10b
175082402,131532650,BÙI NGỌC DƯƠNG - HAI BÀ TRƯNG 4 Tỷ 100 - SỔ ĐỎ RIÊNG,4100000000,12.0,Quận Hai Bà Trưng,Phường Bạch Mai,Hà Nội,Nhà ở,3.0,11 giờ trước,"Dự án: 
Thông tin chi tiết: BÙI NGỌC DƯƠNG - HAI BÀ TRƯNG
4 Tỷ 100 - SỔ ĐỎ RIÊNG 
- NHỎ TIỀN - HIẾM 
•• Nhà 5 tầng khung cột chắc chắn, đủ công năng
Lõi HBT - gần trường, chợ, bệnh viện, đi lại siêu tiện
Mr Kiên Akay - ***(DaLo)
Nhanh tay chốt kẻo mất căn đẹp!",341666666.6666667,4.1,very_small,3_5b
176051793,132362095,"CHO THUÊ NHÀ 3 TẦNG – BỒ ĐỀ, LONG BIÊN 4PN, FULL ĐỒ –LÔ GÓC, NGÕ ÔTÔ",20000000,95.0,Quận Long Biên,Phường Bồ Đề,Hà Nội,Nhà ở,4.0,10 giờ trước,"CHO THUÊ NHÀ 3 TẦNG – BỒ ĐỀ, LONG BIÊN – 4PN – GAZA ÔTÔ, FULL ĐỒ –LÔ GÓC, NGÕ ÔTÔ THÔNG –20M MẶT PHỐ HỒNG TIẾN, 20TR/THÁNG
* Cách mặt phố HỒNG TIẾN 20M,oto ngủ trong nhà , gần chợ, trường học,Hồ điều hòa,công viên.
* Diện tích sử dụng: 95m²,oto ngủ trong nhà
* Thiết kế: 3 tầng
+Tầng :1 khách bếp,vs+ 1 ngủ
+Tầng 2 : 2 ngủ,vs 
+Tầng 3: 1 ngủ,phòng thờ,sần phơi,
* Nội thất đầy đủ không thiếu gì khách chỉ việc về ở.
+ Điện nước giá dân. 
+ Kinh doanh mặt hàng sạch sẽ , nhà hàng, ngân hàng, văn phòng…..
+Đóng 6 cọc 1. HĐ lâu dài. 
+ Nhận nhà: ngay.
LH:***9",210526.31578947368,0.02,medium,under_1b
176049889,132362104,"Nhỉnh 4 tỷ 50m đường thông, trung tâm Kim Nỗ, gần cầuThăng Long",4200000000,50.0,Huyện Đông Anh,Xã Kim Chung,Hà Nội,Đất,3.0,10 giờ trước,"DT 50m mặt tiền lớn. Phù hợp khách mua ở, Khách mua giữ tiền càng tốt.
• Mảnh đất Vàng giữa giữa trung tâm Kim Nỗ ( nay là xã Thiên Lộc) 
Lô đất có ưu điểm: khuôn thửa rất đẹp, giá rẻ nhất khu vực. 
🌱 Diện tích 5m2, full thổ cư 
🌱Cách 100m ra Nhà Văn Hoá Khu Dân Cư 
100m ra Chợ Kim Nỗ vs trường học Thiên Lộc
5 phút Cầu Thăng Long , KCN Bắc Thăng Long
Tiềm năng tăng giá cao khi các dự án khu đô thị G19, Hateco Đông Anh đang được triển khai
☎️ Em làm trực tiếp chủ nhà không qua trung gian, Giá luôn ngon hơn các bên.",84000000.0,4.2,small,3_5b
174394422,130946937,"Bán 50m2 Đất Cổ Linh – Thạch Bàn, Đường Ô tô 7 Chỗ ra vào, Ngõ Thông.",8600000000,50.0,Quận Long Biên,Phường Thạch Bàn,Hà Nội,Đất,3.0,9 giờ trước,"Bán 50m2 Đất Cổ Linh – Thạch Bàn, Đường Ô tô 7 Chỗ ra vào, Ngõ Thông.
- Diện tích sổ đỏ 42.8m2, Diện tích thực tế 50m2, mặt tiền 3.7m.
- Đường trước đất rộng hơn 3m, xe ô tô 7 chỗ ra vào, ngõ thông. Cách 40m ra đường ô to tránh.
- Vị trí đất ngay trường học, chợ, khu đô thị. Khu dân cư văn mình
- Sổ đỏ chính chủ, ko tranh chấp, quy hoạch
- Giá: 8.65 Tỷ (có thương lượng)
Liên hệ: Mr Tùng để đi xem đất trực tiếp.",172000000.0,8.6,small,5_10b
174967804,131436409,CHÍNH CHỦ CHO THUÊ MẶT BẰNG KINH DOANH-DT 220m2 - TÂY HỒ - GIÁ RẺ,37000000,220.0,Quận Tây Hồ,Phường Xuân La,Hà Nội,"Văn phòng, Mặt bằng kinh doanh",3.0,10 giờ trước,"CHÍNH CHỦ CHO THUÊ MẶT BẰNG KINH DOANH-DT 220m2 tại Quận TÂY HỒ - GIÁ RẺ

- Tầng 1 toà đông chung cư học viện quốc phòng thuộc phường Xuân La, Quận Tây Hồ Hà Nội 
- Vị trí đắc địa giữa các tuyến đường Hoàng Quốc Việt - Nguyễn Văn Huyên 
(cách hoàng Quốc Việt 300m cách Nguyễn Văn Huyên 150mét)
Kí hiệu số căn : 106

- Tổng diện tích : 220m2 ( thông thuỷ )
- Nội thất cơ bản: 
+ Sàn lát gạch granite
+ Tường sơn bả màu trắng
+ Hệ thống điện 1pha-3pha,hệ thống ổ cắm,dây điện & Aptomat
+ Hệ thống lắp điều hòa
+ Hệ thống nước sạch,2 nhà vệ sinh 
- Thích hợp Cho mọi hình thức kinh doanh
- Cho thuê lâu dài 

- Giá cho thuê : 42 triệu/tháng ( Thương lượng nếu thiện chí )
Liên hệ chính chủ A Tuấn",168181.81818181818,0.037,large,under_1b
175309752,131725179,"CHÍNH CHỦ BÁN BIỆT THỰ VẠN PHÚC 6T THANG MÁY, FULL NỘI THẤT",24200000000,75.0,Quận Hà Đông,Phường Vạn Phúc,Hà Nội,"Văn phòng, Mặt bằng kinh doanh",3.0,5 giờ trước,"Chính chủ cần bán căn biệt thự liền kề hiện đại, sang trọng tại khu đô thị mới Vạn Phúc – Simco Sông Đà (bên cạnh Himlam), đường Tố Hữu, Hà Đông!
📞Liên hệ trực tiếp CHÍNH CHỦ (không qua môi giới)
💰Giá bán 23,9 tỷ (có thương lượng cho khách thiện chí)
Thông tin chi tiết:
Diện tích: 75m²
Kết cấu: 6 tầng
Mặt tiền: 5m rộng thoáng
Nhà full nội thất cao cấp, thiết kế hiện đại
Trang bị thang máy thương hiệu lớn, tải trọng cao
Đường vào rộng, 2 xe ô tô tránh nhau thoải mái
+ Pháp lý: Sẵn sổ đỏ chính chủ
+ Phong thủy đẹp: Hướng Đông Bắc (Hướng Doanh trại Quận đội_Không ảnh hưởng đối diện khu dân cư).
+ Khu dân trí cao, an ninh tốt, đầy đủ tiện nghi (liền kề khu đô thị Cục CSHS_BCA)
+ Thanh khoản tốt, tiềm năng tăng giá cao

💼 Công năng cực linh hoạt , tối ưu đầu tư:
Thiết kế phù hợp văn phòng – kinh doanh:
+ Làm trụ sở công ty, văn phòng đại diện
+ Mặt bằng kinh doanh đa ngành nghề
+ Có thể cải tạo tầng 5–6 làm khu vực ở riêng biệt, tiện vừa ở vừa làm việc
+ Dễ dàng cho thuê từng tầng làm văn phòng → tạo dòng tiền ổn định hàng tháng
🚗 Kết nối giao thông:
Trục Tố Hữu – Lê Văn Lương
Gần đường 70 (đường Vạn Phúc) đi Lê Quang Đạo, Mỹ Đình – Cầu Giấy
Trục kết nối các khu đô thị Himlam, FLC, Louis City, Geleximco, Vinhomes Smart City...
Thuận tiện ra Vành đai 3, 3.5, Đại lộ Thăng Long
📍 Tiện ích xung quanh:
Gần công viên: hồ Trung Văn, Thiên Văn Học, An Hưng
Gần trung tâm mua sắm: AEON Mall Hà Đông, Co.opmart Goldsilk
Gần Bệnh viện Đa khoa Hà Đông",322666666.6666667,24.2,medium,over_10b
176051806,132362108,"Lô đẹp mặt tiền rộng , vỉa hè - đường thoảng đỗ oto thoải mái",19123456789,79.5,Huyện Hoài Đức,Xã Sơn Đồng,Hà Nội,Nhà ở,5.0,10 giờ trước,"Dự án: 
Thông tin chi tiết: Căn vị trí đẹp nằm trong dự án Sơn Đồng Center , kích thước hợp lí để ở và kinh doanb , hạ tầng đã hiện hữu và tiềm năng. Giá còn thoả thuận khi khách thiện trí qua xem",240546626.27672955,19.123456789,medium,over_10b
